0.1 0.0663289 0 -0.0972075 0.0131579 0.0216932 -1.78206 
5.26153 0.0663289 0 -0.0958947 0.692307 0.0205405 -0.144483 
-3.14173 0.0663289 0 -0.100261 -0.413385 0.0241699 -0.0840408 
2.5986 0.0663289 0 -0.0985062 0.341921 0.0180152 -0.139928 
-1.33775 0.0663289 0 -0.0933071 -0.17602 0.0166092 -0.11602 
1.35388 0.0663289 0 -0.0923339 0.178142 0.0324774 -0.146669 
-0.498816 0.0663622 0.000330936 -0.102105 -0.0656337 -0.390934 -0.134587 
0.753066 0.0663708 0.000415656 -0.115436 0.0990876 0.358611 -0.152317 
-0.121007 0.066387 0.000694469 -0.127086 -0.0159219 0.346459 -0.151065 
0.458437 0.066406 0.00152567 -0.113439 0.0603206 -0.133178 -0.159454 
0.0427277 0.0664136 0.00938169 -0.118865 0.00562207 -0.0201416 -0.142068 
0.334537 0.0664051 -0.000351109 -0.115786 0.044018 0.108839 -0.18106 
0.163958 0.0663946 -0.00284795 -0.114953 0.0215734 0.0145243 -0.196555 
0.294952 0.0663813 -0.00494655 -0.117286 0.0388095 0.080667 -0.213861 
0.215535 0.0663679 -0.00635461 -0.11718 0.0283599 0.0684814 -0.22749 
0.29042 0.0663565 -0.0112122 -0.111699 0.0382132 0.0245033 -0.251497 
0.257832 0.0663461 -0.0115866 -0.0987169 0.0339252 0.0569691 -0.261892 
0.283115 0.0663356 -0.00711016 -0.0963058 0.0372519 0.0485074 -0.259438 
0.254897 0.0663346 -0.00377318 -0.0992528 0.0335391 0.0485074 -0.258439 
0.262511 0.0663366 -0.00096555 -0.108264 0.0345409 0.045038 -0.258948 
0.241342 0.0663432 0.00192119 -0.10998 0.0317555 0.0525229 -0.258294 
0.252811 0.0663461 0.00204335 -0.107177 0.0332646 0.0525229 -0.265963 
0.251164 0.0663489 0.00219407 -0.106126 0.0330479 0.0523682 -0.273432 
0.258716 0.0663489 0.00206062 -0.0965957 0.0340416 0.0563965 -0.281951 
0.268486 0.066348 0.00165599 -0.101064 0.0353271 0.0485074 -0.291528 
0.267912 0.066347 0.00129167 -0.107953 0.0352516 0.0485074 -0.301003 
0.273336 0.0663461 0.000827891 -0.126611 0.0359653 0.0529843 -0.311124 
0.265917 0.0663461 0.000364318 -0.122341 0.0349891 0.0483398 -0.320752 
0.282968 0.0663461 0 -0.109751 0.0372326 0.0529843 -0.330071 
0.288301 0.066347 0.000118009 -0.108439 0.0379343 0.0565402 -0.3379 
0.293697 0.066347 0.000106388 -0.104095 0.0386443 0.0483398 -0.346129 
0.30275 0.066347 -0.000168326 -0.10624 0.0398356 0.0523682 -0.355186 
0.305112 0.0663461 -0.000264489 -0.105278 0.0401463 0.0529843 -0.363782 
0.313709 0.0663461 -0.000242868 -0.102401 0.0412775 0.0523682 -0.371915 
0.319277 0.066347 -0.000154553 -0.110833 0.0420101 0.0485074 -0.3799 
0.318396 0.066347 0 -0.0980816 0.0418942 0.0485074 -0.387439 
0.337719 0.066347 0 -0.0975949 0.0444367 0.0565402 -0.39566 
0.335256 0.066347 0 -0.0950711 0.0441126 0.0605589 -0.403648 
0.349724 0.066347 0 -0.110508 0.0460164 0.0563965 -0.412113 
0.339674 0.066347 0 -0.112704 0.044694 0.0523682 -0.420289 
0.356112 0.066347 0 -0.140064 0.0468568 0.0609595 -0.429231 
0.335654 0.066347 0 -0.128236 0.044165 0.0563965 -0.437389 
0.368233 0.066347 0 -0.13181 0.0484517 0.0645789 -0.446149 
0.353808 0.066347 0 -0.124191 0.0465537 0.0604248 -0.454329 
0.379528 0.066347 0 -0.10985 0.0499379 0.0684814 -0.462597 
0.383299 0.066347 0 -0.109746 0.0504341 0.0565402 -0.470797 
0.392329 0.066347 0 -0.102878 0.0516223 0.0563965 -0.478894 
0.402721 0.066347 0 -0.0957858 0.0529895 0.0689537 -0.486909 
0.412982 0.066347 0 -0.10444 0.0543397 0.0569691 -0.495159 
0.412213 0.066348 3.65681e-05 -0.11847 0.0542385 0.0726216 -0.503306 
