6.34536 1.57104 0.00236999 0.0122323 0.834916 -0.00402832 -0.131647 1.57109 -0.00476984 0 0 
5.45824 1.57104 0.00109703 0.00597101 0.71819 0.0127387 -0.264061 1.57114 0.0448381 0 0 
5.1146 1.57104 0 0.0154615 0.672973 0.036478 -0.391128 1.57124 0.0863404 0 0 
4.80299 1.57104 0.000231838 0.0237124 0.631973 -0.0170907 -0.509517 1.57138 0.124001 0 0 
4.52422 1.57105 0.00126859 0.0249916 0.595292 0.817749 -0.620692 1.57155 0.158157 0 0 
4.26211 1.5711 0.00598433 0.0201546 0.560804 0.757367 -0.712838 1.57176 0.189183 0 0 
3.96795 1.5712 0.0302834 0.0186733 0.522098 0.636526 -0.741067 1.572 0.217413 0 0 
3.50797 1.57132 0.122624 -0.00248603 0.461575 0.60833 -0.574142 1.57227 0.243077 0 0 
3.15725 1.57164 0.173673 -0.0130248 0.415428 0.535782 -0.491779 1.57257 0.266566 0 0 
2.92211 1.57183 0.196901 0.00610174 0.384488 0.507584 -0.501371 1.57289 0.287992 0 0 
2.71833 1.57206 0.215458 -0.0419441 0.357675 0.467303 -0.518012 1.57323 0.307307 0 0 
2.51757 1.57229 0.237416 -0.0386268 0.331259 0.459229 -0.522401 1.57359 0.325244 0 0 
2.34042 1.57255 0.256593 -0.079316 0.30795 0.40688 -0.530996 1.57397 0.341513 0 0 
2.18854 1.57281 0.270097 -0.0858923 0.287966 0.366666 -0.551931 1.57437 0.356622 0 0 
2.04747 1.57311 0.283118 -0.101306 0.269404 0.338475 -0.568238 1.57478 0.370401 0 0 
1.92796 1.5734 0.293326 -0.131085 0.253679 0.33042 -0.593207 1.57521 0.383044 0 0 
1.77139 1.574 0.30494 -0.168495 0.233077 0.298123 -0.570736 1.57564 0.39477 0 0 
1.67777 1.57433 0.30995 -0.149548 0.220759 0.314235 -0.602445 1.5761 0.405722 0 0 
1.61989 1.57464 0.307911 -0.154175 0.213143 0.274044 -0.656305 1.57656 0.41552 0 0 
1.56246 1.57494 0.308721 -0.150254 0.205587 0.265991 -0.701013 1.57703 0.424462 0 0 
1.51432 1.57524 0.309532 -0.175069 0.199253 0.237671 -0.745255 1.57751 0.432555 0 0 
1.46256 1.57558 0.312458 -0.21113 0.192442 0.221887 -0.779906 1.578 0.440107 0 0 
1.4171 1.57589 0.315154 -0.171175 0.18646 0.209473 -0.816342 1.5785 0.447257 0 0 
1.34354 1.57653 0.315216 -0.176372 0.176782 0.197388 -0.81301 1.579 0.453432 0 0 
1.32489 1.57684 0.314393 -0.21155 0.174327 0.198044 -0.858962 1.57951 0.459086 0 0 
1.30167 1.57716 0.315474 -0.169652 0.171272 0.197552 -0.897876 1.58003 0.464506 0 0 
1.2769 1.57747 0.320336 -0.171608 0.168014 0.193527 -0.925189 1.58055 0.469093 0 0 
1.26692 1.57779 0.32109 -0.160311 0.1667 0.189502 -0.963023 1.58107 0.473279 0 0 
1.26164 1.57813 0.320733 -0.153913 0.166006 0.185303 -1.00007 1.5816 0.476993 0 0 
1.27023 1.57844 0.318445 -0.186682 0.167136 0.181453 -1.04656 1.58214 0.480316 0 0 
1.28635 1.57875 0.313313 -0.149389 0.169256 0.189374 -1.10039 1.58267 0.483599 0 0 
1.2649 1.57938 0.307944 -0.135096 0.166434 0.197429 -1.1093 1.58321 0.486281 0 0 
1.28906 1.57968 0.30413 -0.137217 0.169613 0.193401 -1.15992 1.58376 0.488607 0 0 
1.31486 1.57998 0.300584 -0.14164 0.173008 0.193527 -1.21006 1.5843 0.490737 0 0 
1.33072 1.58028 0.300889 -0.106721 0.175094 0.189374 -1.24846 1.58485 0.492709 0 0 
1.35841 1.58057 0.298998 -0.110796 0.178738 0.157311 -1.29317 1.5854 0.49422 0 0 
1.38512 1.58089 0.296408 -0.0735744 0.182253 0.149102 -1.33599 1.58595 0.495629 0 0 
1.41754 1.58118 0.295217 -0.125129 0.186518 0.14502 -1.37935 1.5865 0.49661 0 0 
1.44806 1.58147 0.293029 -0.107776 0.190535 0.137022 -1.42516 1.58705 0.497917 0 0 
1.47866 1.58176 0.292245 -0.128213 0.194561 0.157156 -1.46757 1.58761 0.498962 0 0 
1.45683 1.58236 0.294406 -0.145518 0.191688 0.157311 -1.45861 1.58816 0.500076 0 0 
1.48754 1.58265 0.293326 -0.176145 0.195729 0.169237 -1.50257 1.58872 0.501226 0 0 
1.51903 1.58293 0.291165 -0.147515 0.199872 0.169381 -1.54899 1.58928 0.502515 0 0 
1.55962 1.58324 0.286628 -0.172777 0.205213 0.181319 -1.60012 1.58984 0.503455 0 0 
1.60025 1.58352 0.282506 -0.151278 0.21056 0.181453 -1.65301 1.5904 0.504513 0 0 
1.64463 1.58379 0.278741 -0.187252 0.216398 0.181319 -1.70623 1.59096 0.505301 0 0 
1.68031 1.58406 0.27712 -0.188715 0.221093 0.193401 -1.75364 1.59152 0.506307 0 0 
1.71618 1.58436 0.274842 -0.18507 0.225813 0.209473 -1.80007 1.59209 0.507229 0 0 
1.74409 1.58463 0.27685 -0.18755 0.229486 0.233643 -1.8372 1.59265 0.508039 0 0 
1.7418 1.5852 0.275586 -0.227252 0.229185 0.241833 -1.84355 1.59322 0.508794 0 0 
1.77784 1.58547 0.273879 -0.193898 0.233926 0.233677 -1.89133 1.59378 0.509798 0 0 
1.81635 1.58573 0.273069 -0.205304 0.238993 0.237705 -1.93695 1.59435 0.510442 0 0 
1.83779 1.58601 0.27766 -0.178868 0.241815 0.225622 -1.96621 1.59492 0.511119 0 0 
1.86602 1.58629 0.280901 -0.18228 0.245529 0.217567 -1.99886 1.59549 0.511523 0 0 
1.89369 1.58659 0.283118 -0.185438 0.24917 0.217567 -2.03107 1.59606 0.511918 0 0 
1.91502 1.58687 0.288172 -0.151339 0.251977 0.229614 -2.05682 1.59663 0.512303 0 0 
1.95107 1.58716 0.289544 -0.186952 0.25672 0.233781 -2.09349 1.59719 0.512379 0 0 
1.98904 1.58744 0.288464 -0.132599 0.261716 0.245761 -2.13578 1.59776 0.512735 0 0 
1.98441 1.58803 0.289544 -0.146199 0.261106 0.253784 -2.12947 1.59833 0.512622 0 0 
2.02497 1.58832 0.289544 -0.200668 0.266443 0.237978 -2.17023 1.5989 0.512631 0 0 
2.05151 1.58861 0.292245 -0.164978 0.269935 0.237807 -2.20222 1.59947 0.513074 0 0 
2.09041 1.5889 0.292245 -0.185295 0.275054 0.237705 -2.24217 1.60004 0.513188 0 0 
2.1098 1.58921 0.297132 -0.189405 0.277606 0.257938 -2.26477 1.60061 0.513457 0 0 
2.13474 1.58951 0.300889 -0.179002 0.280887 0.257812 -2.29289 1.60118 0.513732 0 0 
2.16331 1.58981 0.30386 -0.200879 0.284647 0.277983 -2.32329 1.60176 0.513899 0 0 
2.13865 1.59044 0.308947 -0.232824 0.281402 0.274192 -2.30252 1.60233 0.514226 0 0 
2.15515 1.59075 0.314393 -0.246132 0.283572 0.277983 -2.32554 1.6029 0.514778 0 0 
2.16949 1.59106 0.320011 -0.232568 0.285459 0.253912 -2.3469 1.60347 0.515384 0 0 
2.18713 1.59139 0.325197 -0.263219 0.28778 0.257844 -2.36947 1.60404 0.515825 0 0 
2.20674 1.59173 0.327002 -0.22218 0.29036 0.245761 -2.39669 1.60462 0.516472 0 0 
2.23517 1.59206 0.328979 -0.272566 0.294101 0.253784 -2.42777 1.60519 0.51673 0 0 
2.27188 1.59238 0.325947 -0.233391 0.298932 0.273926 -2.47215 1.60577 0.517369 0 0 
2.30023 1.5927 0.327898 -0.268997 0.302661 0.2659 -2.50324 1.60634 0.517634 0 0 
2.31598 1.59303 0.33276 -0.259064 0.304735 0.274044 -2.52528 1.60692 0.518162 0 0 
2.27016 1.59372 0.342484 -0.302903 0.298706 0.286124 -2.48393 1.60749 0.51856 0 0 
2.27902 1.59407 0.348426 -0.280958 0.299871 0.281982 -2.50124 1.60807 0.519273 0 0 
2.3043 1.59441 0.349692 -0.302051 0.303198 0.302151 -2.53173 1.60865 0.519743 0 0 
2.31065 1.59476 0.35635 -0.246147 0.304032 0.310207 -2.54504 1.60923 0.52034 0 0 
2.05812 1.59666 0.380667 -0.163124 0.270805 0.302151 -2.29319 1.60981 0.520434 0 0 
2.09377 1.59703 0.380297 -0.197907 0.275496 0.306179 -2.32168 1.61038 0.519859 0 0 
2.10988 1.59741 0.384769 -0.164871 0.277616 0.282097 -2.3353 1.61096 0.519619 0 0 
2.13828 1.59779 0.385699 -0.131832 0.281353 0.274044 -2.35793 1.61154 0.519134 0 0 
2.14171 1.59821 0.394208 -0.0813164 0.281804 0.290067 -2.3531 1.61211 0.518432 0 0 
2.15859 1.59861 0.400284 -0.0504172 0.284025 0.241733 -2.35775 1.61269 0.517391 0 0 
2.19177 1.599 0.401365 -0.0866009 0.288391 0.249788 -2.37713 1.61326 0.516201 0 0 
2.14804 1.5998 0.408117 -0.0844567 0.282637 0.265869 -2.32463 1.61383 0.515411 0 0 
2.15164 1.60024 0.415774 -0.0967711 0.283111 0.282011 -2.3198 1.61441 0.514674 0 0 
2.17365 1.60066 0.417571 -0.0946038 0.286006 0.294095 -2.33537 1.61498 0.514103 0 0 
2.19172 1.60107 0.420812 -0.124845 0.288384 0.294095 -2.3473 1.61555 0.513566 0 0 
2.21293 1.60149 0.421622 -0.127377 0.291176 0.282097 -2.36592 1.61612 0.513321 0 0 
2.16175 1.60235 0.425905 -0.144135 0.284441 0.249788 -2.31241 1.61669 0.513116 0 0 
2.17028 1.60278 0.430265 -0.146295 0.285563 0.282011 -2.32047 1.61726 0.513064 0 0 
2.18101 1.60321 0.434317 -0.232053 0.286975 0.270018 -2.33085 1.61783 0.513032 0 0 
2.17679 1.60367 0.438092 -0.14667 0.28642 0.266144 -2.33476 1.6184 0.51369 0 0 
2.1846 1.60411 0.44296 -0.201974 0.287448 0.286011 -2.34092 1.61897 0.5136 0 0 
2.18725 1.60455 0.446741 -0.14294 0.287796 0.286039 -2.34814 1.61954 0.513965 0 0 
2.11801 1.60545 0.456465 -0.201528 0.278686 0.306576 -2.27684 1.62011 0.513821 0 0 
2.12779 1.60593 0.455897 -0.181804 0.279972 0.330322 -2.29094 1.62068 0.514163 0 0 
2.13891 1.60638 0.457275 -0.154538 0.281436 0.302366 -2.30362 1.62126 0.514312 0 0 
2.14432 1.60684 0.461326 -0.135685 0.282148 0.270378 -2.30791 1.62183 0.514231 0 0 
2.15532 1.60729 0.463557 -0.106913 0.283595 0.282011 -2.31622 1.6224 0.514007 0 0 
2.15875 1.60779 0.467683 -0.133821 0.284046 0.233643 -2.31452 1.62297 0.513576 0 0 
2.16733 1.60825 0.46997 -0.0784004 0.285175 0.24586 -2.32129 1.62354 0.5134 0 0 
2.1807 1.60872 0.472671 -0.112257 0.286935 0.24586 -2.32736 1.62411 0.512796 0 0 
2.17723 1.60919 0.479423 -0.0988807 0.286478 0.249756 -2.32099 1.62468 0.51252 0 0 
2.11074 1.61018 0.484064 -0.176293 0.277729 0.294178 -2.2503 1.62525 0.512161 0 0 
2.11951 1.61066 0.484285 -0.165876 0.278883 0.298123 -2.26298 1.62582 0.512455 0 0 
2.12578 1.61114 0.486175 -0.187013 0.279707 0.306152 -2.27122 1.62639 0.512634 0 0 
2.1296 1.61162 0.488336 -0.211831 0.28021 0.306152 -2.27898 1.62696 0.512967 0 0 
2.11706 1.61215 0.493512 -0.209574 0.27856 0.286039 -2.27233 1.62753 0.513466 0 0 
2.12504 1.61263 0.494008 -0.273131 0.279611 0.261841 -2.28525 1.6281 0.513901 0 0 
2.11778 1.61312 0.496979 -0.186082 0.278655 0.277983 -2.28876 1.62867 0.514804 0 0 
2.11872 1.61362 0.500253 -0.167443 0.278778 0.2659 -2.29045 1.62924 0.514925 0 0 
2.03327 1.61465 0.507513 -0.118276 0.267535 0.286464 -2.20448 1.62981 0.514891 0 0 
2.04844 1.61515 0.507513 -0.170183 0.269532 0.286266 -2.21447 1.63039 0.514467 0 0 
2.05683 1.61565 0.507513 -0.134456 0.270635 0.278071 -2.22361 1.63096 0.5145 0 0 
2.05572 1.6162 0.510084 -0.11109 0.270489 0.302231 -2.21929 1.63153 0.514242 0 0 
2.05761 1.6167 0.513706 -0.0732012 0.270738 0.282097 -2.21622 1.6321 0.513822 0 0 
2.08128 1.61721 0.510776 -0.0777763 0.273852 0.241833 -2.23182 1.63267 0.513139 0 0 
2.08295 1.61771 0.515346 -0.110283 0.274073 0.250048 -2.22688 1.63324 0.512557 0 0 
2.00161 1.61878 0.520748 -0.124451 0.263369 0.241699 -2.14269 1.63381 0.512287 0 0 
2.01659 1.61929 0.519127 -0.18747 0.265341 0.258096 -2.15626 1.63438 0.512154 0 0 
2.01958 1.6198 0.519127 -0.13584 0.265734 0.266144 -2.16406 1.63495 0.512537 0 0 
2.03172 1.62035 0.517099 -0.254983 0.267331 0.257844 -2.17504 1.63552 0.512468 0 0 
2.02594 1.62086 0.519127 -0.271983 0.266571 0.294316 -2.18031 1.63609 0.513361 0 0 
2.02058 1.62138 0.521018 -0.281892 0.265866 0.286011 -2.18582 1.63666 0.514302 0 0 
2.01401 1.62193 0.521348 -0.280657 0.265001 0.282701 -2.18997 1.63723 0.515235 0 0 
2.0069 1.62245 0.523989 -0.266364 0.264066 0.2659 -2.19241 1.6378 0.516072 0 0 
1.99463 1.62297 0.528851 -0.243271 0.262451 0.265991 -2.18743 1.63838 0.516719 0 0 
1.92023 1.62405 0.52862 -0.206579 0.252661 0.269897 -2.11747 1.63895 0.517123 0 0 
1.92664 1.62458 0.528851 -0.20799 0.253505 0.250567 -2.12447 1.63953 0.517198 0 0 
1.92678 1.6251 0.530471 -0.131287 0.253524 0.245761 -2.12555 1.6401 0.517279 0 0 
1.92952 1.62562 0.533713 -0.122274 0.253885 0.237671 -2.12159 1.64068 0.516739 0 0 
1.85945 1.62672 0.534791 -0.139083 0.244664 0.261965 -2.04507 1.64125 0.516181 0 0 
1.86104 1.62725 0.537494 -0.137285 0.244874 0.261965 -2.04254 1.64182 0.515808 0 0 
1.8709 1.62778 0.537494 -0.171569 0.246171 0.237705 -2.04834 1.6424 0.515455 0 0 
1.88259 1.62831 0.535333 -0.14279 0.24771 0.24586 -2.05975 1.64297 0.515408 0 0 
1.88907 1.62888 0.534638 -0.198825 0.248562 0.241833 -2.06288 1.64354 0.515133 0 0 
1.89396 1.6294 0.534523 -0.215871 0.249205 0.226161 -2.07045 1.64411 0.515333 0 0 
1.82279 1.63046 0.535066 -0.21722 0.239841 0.229614 -2.003 1.64469 0.515648 0 0 
1.81625 1.63103 0.53614 -0.156513 0.23898 0.250048 -1.99985 1.64526 0.515944 0 0 
1.81891 1.63156 0.538304 -0.176004 0.23933 0.273926 -1.9996 1.64583 0.515727 0 0 
1.81222 1.63209 0.542356 -0.135879 0.23845 0.286124 -1.99262 1.64641 0.51569 0 0 
1.82317 1.63263 0.541275 -0.0991311 0.239891 0.290067 -1.99922 1.64698 0.515334 0 0 
1.81568 1.63328 0.541407 -0.060726 0.238906 0.238216 -1.98445 1.64755 0.514719 0 0 
1.82457 1.63382 0.542356 -0.00252561 0.240075 0.201577 -1.9832 1.64812 0.513854 0 0 
1.76251 1.63493 0.542152 -0.0549535 0.231909 0.213501 -1.90646 1.64869 0.512606 0 0 
1.76046 1.63547 0.546137 -0.0109029 0.231639 0.193401 -1.89666 1.64926 0.511894 0 0 
1.7787 1.636 0.545057 -0.0939832 0.23404 0.221704 -1.90314 1.64983 0.510891 0 0 
1.7735 1.63655 0.548838 -0.100642 0.233356 0.237671 -1.89576 1.65039 0.510648 0 0 
1.78282 1.63713 0.545672 -0.132275 0.234581 0.286124 -1.90314 1.65096 0.510475 0 0 
1.726 1.6382 0.541275 -0.212601 0.227105 0.221704 -1.84764 1.65153 0.51057 0 0 
1.71919 1.63873 0.542616 -0.185056 0.22621 0.249788 -1.84971 1.6521 0.511298 0 0 
1.71269 1.63931 0.543666 -0.238864 0.225354 0.209511 -1.84799 1.65267 0.511734 0 0 
1.70954 1.63984 0.543166 -0.170556 0.22494 0.222143 -1.85469 1.65324 0.512563 0 0 
1.70587 1.64038 0.546137 -0.235082 0.224456 0.245761 -1.85284 1.6538 0.512766 0 0 
1.69851 1.64092 0.547473 -0.18415 0.223488 0.237671 -1.85399 1.65438 0.513471 0 0 
1.77616 1.64092 0.547473 -0.18415 0.233705 0.237671 -1.93389 1.65495 0.5137 0 0 
1.70736 1.64204 0.543976 -0.158929 0.224652 0.257938 -1.86751 1.65552 0.513912 0 0 
1.70802 1.64262 0.542914 -0.0828838 0.22474 0.241833 -1.86788 1.65609 0.513902 0 0 
