3.72348 1.57056 -0.00190516 0.0669033 0.489932 -0.0563965 -0.0959575 1.5705 0.00531888 0 0 
3.20801 1.57056 -0.00165589 0.0712031 0.422107 -0.0563965 -0.169801 1.57054 0.0338016 0 0 
3.0116 1.57057 -0.00181302 0.0619075 0.396264 -0.0644531 -0.24249 1.5706 0.0575357 0 0 
2.83377 1.57057 -0.00177877 0.0584109 0.372864 -0.0245033 -0.31201 1.57069 0.0791917 0 0 
2.67554 1.57057 -0.00153411 0.0530208 0.352045 -0.0161133 -0.378817 1.5708 0.0988968 0 0 
2.53439 1.57058 -0.00126321 0.0623833 0.333472 0.38674 -0.442646 1.57093 0.116845 0 0 
2.40519 1.5706 0.000161573 0.0697839 0.316472 0.354515 -0.498739 1.57108 0.133079 0 0 
2.2882 1.57064 0.00224287 0.065267 0.301079 0.362638 -0.549468 1.57124 0.147771 0 0 
2.17148 1.5707 0.008298 0.0664455 0.285721 0.334448 -0.585631 1.57142 0.161157 0 0 
1.97275 1.57077 0.0475659 0.0700713 0.259572 0.314209 -0.525679 1.57161 0.173312 0 0 
1.81202 1.57085 0.0772479 0.0597272 0.238424 0.294095 -0.490702 1.57182 0.184327 0 0 
1.71468 1.57093 0.0868833 0.0710164 0.225616 0.282097 -0.508671 1.57204 0.194419 0 0 
1.62671 1.57103 0.0966949 0.049552 0.214041 0.257844 -0.524294 1.57226 0.203498 0 0 
1.50714 1.57125 0.113849 0.0305805 0.198308 0.225622 -0.501045 1.5725 0.21192 0 0 
1.43456 1.57137 0.121544 0.0312476 0.188758 0.209511 -0.517706 1.57274 0.219724 0 0 
1.38027 1.57149 0.125325 0.014329 0.181614 0.193401 -0.544296 1.57299 0.226808 0 0 
1.33456 1.57163 0.12702 0.0401138 0.1756 0.185347 -0.573757 1.57325 0.233381 0 0 
1.29537 1.57176 0.130187 0.00453505 0.170444 0.193401 -0.600219 1.57352 0.239146 0 0 
1.25838 1.57189 0.132888 0.0219294 0.165577 0.169237 -0.626564 1.57379 0.24467 0 0 
1.23375 1.57202 0.133968 -0.0120175 0.162335 0.161334 -0.657509 1.57407 0.249549 0 0 
1.20362 1.57216 0.13721 -0.00578798 0.158371 0.16521 -0.681358 1.57435 0.254255 0 0 
1.15715 1.57244 0.140991 -0.0414288 0.152256 0.141049 -0.683072 1.57464 0.258479 0 0 
1.13499 1.57258 0.143546 -0.0614047 0.14934 0.132935 -0.708253 1.57493 0.262602 0 0 
1.12498 1.57273 0.142611 -0.0674638 0.148024 0.14502 -0.742974 1.57522 0.266507 0 0 
1.10463 1.57288 0.145947 -0.0799498 0.145346 0.141221 -0.763718 1.57552 0.270103 0 0 
1.09535 1.57303 0.146663 -0.0866823 0.144125 0.128906 -0.792975 1.57583 0.273469 0 0 
1.08858 1.57317 0.147473 -0.0996513 0.143235 0.133178 -0.82179 1.57614 0.276581 0 0 
1.08615 1.57332 0.147473 -0.116588 0.142914 0.132935 -0.852918 1.57645 0.279513 0 0 
1.08002 1.57347 0.148566 -0.112147 0.142108 0.132996 -0.878866 1.57676 0.282311 0 0 
1.08182 1.57362 0.148554 -0.114555 0.142344 0.136963 -0.909246 1.57708 0.284817 0 0 
1.08754 1.57391 0.140991 -0.126946 0.143097 0.153076 -0.941211 1.5774 0.287114 0 0 
1.10387 1.57405 0.13692 -0.11915 0.145246 0.161334 -0.982594 1.57772 0.2893 0 0 
1.12225 1.57418 0.133833 -0.119224 0.147664 0.169189 -1.02288 1.57804 0.291223 0 0 
1.14936 1.57431 0.128566 -0.126145 0.151231 0.169189 -1.06995 1.57837 0.292972 0 0 
1.1758 1.57443 0.124245 -0.145135 0.15471 0.173405 -1.11522 1.57869 0.294616 0 0 
1.20884 1.57455 0.117763 -0.14426 0.159058 0.169237 -1.16718 1.57902 0.296262 0 0 
1.24173 1.57467 0.111843 -0.145098 0.163385 0.165603 -1.21705 1.57935 0.297749 0 0 
1.26863 1.57478 0.109119 -0.145098 0.166925 0.169381 -1.25947 1.57969 0.299107 0 0 
1.29777 1.57488 0.106148 -0.139456 0.170759 0.173218 -1.30269 1.58002 0.300341 0 0 
1.31971 1.57509 0.101184 -0.143288 0.173646 0.165161 -1.33688 1.58035 0.301417 0 0 
1.34605 1.57519 0.100476 -0.156092 0.177112 0.169237 -1.37477 1.58069 0.302426 0 0 
1.37313 1.57529 0.0993959 -0.149932 0.180675 0.173265 -1.41358 1.58103 0.303445 0 0 
1.39259 1.5754 0.10131 -0.165919 0.183235 0.157311 -1.44299 1.58137 0.304321 0 0 
1.4119 1.5755 0.103177 -0.154119 0.185776 0.157156 -1.47297 1.58171 0.305245 0 0 
1.43264 1.5756 0.105338 -0.169453 0.188506 0.161334 -1.50212 1.58205 0.305989 0 0 
1.45356 1.57571 0.10685 -0.150257 0.191258 0.161133 -1.53228 1.58239 0.306789 0 0 
1.4752 1.57581 0.109119 -0.163249 0.194106 0.165603 -1.56032 1.58273 0.307361 0 0 
1.50006 1.57593 0.109335 -0.147238 0.197377 0.173405 -1.59241 1.58307 0.307986 0 0 
1.52134 1.57614 0.10685 -0.15114 0.200176 0.173265 -1.61859 1.58341 0.308425 0 0 
1.55257 1.57625 0.106256 -0.162074 0.204286 0.181274 -1.65477 1.58376 0.308857 0 0 
1.57923 1.57636 0.106476 -0.141604 0.207793 0.181274 -1.68697 1.5841 0.309335 0 0 
1.60287 1.57647 0.109119 -0.156684 0.210905 0.185696 -1.71357 1.58444 0.309606 0 0 
1.62862 1.57658 0.1102 -0.127447 0.214292 0.181319 -1.74362 1.58479 0.309974 0 0 
1.6594 1.57669 0.11074 -0.138741 0.218342 0.197552 -1.77533 1.58513 0.310074 0 0 
1.68082 1.5768 0.113981 -0.130895 0.22116 0.201416 -1.79891 1.58548 0.310256 0 0 
1.70142 1.57692 0.11736 -0.141122 0.223871 0.197552 -1.82063 1.58582 0.310359 0 0 
1.71998 1.57704 0.121421 -0.149213 0.226313 0.209511 -1.84126 1.58617 0.310534 0 0 
1.73167 1.57717 0.127486 -0.150437 0.227851 0.217529 -1.85556 1.58651 0.310757 0 0 
1.70688 1.57745 0.138926 -0.138169 0.22459 0.217567 -1.83321 1.58686 0.31097 0 0 
1.72423 1.57759 0.142611 -0.132748 0.226873 0.221558 -1.85155 1.5872 0.311064 0 0 
1.73811 1.57773 0.147473 -0.129699 0.228699 0.225586 -1.86589 1.58755 0.311108 0 0 
1.75428 1.57788 0.151525 -0.141328 0.230827 0.213501 -1.88221 1.58789 0.311123 0 0 
1.76602 1.57805 0.155831 -0.127542 0.232371 0.221594 -1.89525 1.58824 0.31123 0 0 
1.79272 1.5782 0.156116 -0.154914 0.235884 0.22573 -1.9217 1.58859 0.311217 0 0 
1.79318 1.57851 0.157197 -0.164759 0.235944 0.233677 -1.92473 1.58893 0.311424 0 0 
1.81657 1.57868 0.15673 -0.143912 0.239023 0.249756 -1.95122 1.58928 0.31169 0 0 
1.84459 1.57883 0.156228 -0.161846 0.242709 0.241699 -1.97994 1.58962 0.311764 0 0 
1.86605 1.57899 0.157197 -0.141153 0.245532 0.245728 -2.00394 1.58997 0.311976 0 0 
1.88643 1.57914 0.159358 -0.146071 0.248214 0.257812 -2.02447 1.59032 0.312002 0 0 
1.91271 1.57931 0.158486 -0.133168 0.251673 0.253816 -2.05153 1.59067 0.312066 0 0 
1.93539 1.57947 0.159898 -0.127493 0.254656 0.261872 -2.07359 1.59101 0.312021 0 0 
