3.07079e-27 1.61042 -0.000245016 0.0493519 4.04051e-28 -0.0605589 inf 
3.07079e-27 1.61042 -0.000249641 0.0632843 4.04051e-28 -0.0684814 inf 
3.07079e-27 1.61042 -0.000280846 0.0687434 4.04051e-28 -0.00402832 inf 
3.07079e-27 1.61043 -0.000234291 0.0845158 4.04051e-28 0 inf 
3.07079e-27 1.61043 -0.000176679 0.0700611 4.04051e-28 0.0090076 inf 
3.07079e-27 1.61043 -0.000122909 0.0726374 4.04051e-28 0.00569691 inf 
3.07079e-27 1.61044 -6.9212e-05 0.0614403 4.04051e-28 0.00569691 inf 
3.07079e-27 1.61044 -2.68863e-05 0.0565538 4.04051e-28 0.0090076 inf 
3.07079e-27 1.61044 -1.51479e-05 0.0532139 4.04051e-28 0.0113938 inf 
3.07079e-27 1.61044 -2.65089e-05 0.0786653 4.04051e-28 0.012085 inf 
3.07079e-27 1.61044 -3.73462e-05 0.0518943 4.04051e-28 0.0180152 inf 
3.07079e-27 1.61044 -5.15175e-05 0.0783774 4.04051e-28 0 inf 
3.07079e-27 1.61044 -5.08251e-05 0.0758862 4.04051e-28 0.00569691 inf 
3.07079e-27 1.61044 -5.08785e-05 0.0570827 4.04051e-28 0.0166092 inf 
3.07079e-27 1.61044 -5.02023e-05 0.0978266 4.04051e-28 0.00805664 inf 
3.07079e-27 1.61044 -6.44799e-05 0.048324 4.04051e-28 0.00569691 inf 
3.07079e-27 1.61044 -6.36359e-05 0.0521428 4.04051e-28 0.0127387 inf 
3.07079e-27 1.61044 -6.28137e-05 0.067141 4.04051e-28 0.0090076 inf 
3.07079e-27 1.61044 -7.32097e-05 0.0734076 4.04051e-28 0.00569691 inf 
3.07079e-27 1.61044 -7.22759e-05 0.0618673 4.04051e-28 -0.00402832 inf 
3.07079e-27 1.61044 -7.2347e-05 0.0863221 4.04051e-28 0.00402832 inf 
3.07079e-27 1.61044 -7.14358e-05 0.0321468 4.04051e-28 0.00402832 inf 
3.07079e-27 1.61044 -8.50426e-05 0.0894848 4.04051e-28 0.00569691 inf 
3.07079e-27 1.61044 -8.39045e-05 0.0861054 4.04051e-28 0.00569691 inf 
3.07079e-27 1.61044 -8.39055e-05 0.0840529 4.04051e-28 0.00402832 inf 
3.07079e-27 1.61044 -9.28208e-05 0.0642416 4.04051e-28 0.0113938 inf 
3.07079e-27 1.61044 -9.16086e-05 0.0788176 4.04051e-28 -0.00402832 inf 
3.07079e-27 1.61044 -9.16086e-05 0.0512623 4.04051e-28 0.0090076 inf 
3.07079e-27 1.61044 -9.05122e-05 0.0746945 4.04051e-28 0.0127387 inf 
3.07079e-27 1.61044 -0.000103538 0.057399 4.04051e-28 0.0090076 inf 
3.07079e-27 1.61044 -0.000102218 0.0499011 4.04051e-28 0.00569691 inf 
3.07079e-27 1.61044 -0.000102218 0.0662892 4.04051e-28 0.00402832 inf 
3.07079e-27 1.61044 -0.000101023 0.0249148 4.04051e-28 0.0127387 inf 
3.07079e-27 1.61044 -0.000113651 0.0803127 4.04051e-28 0 inf 
3.07079e-27 1.61044 -0.000112238 0.077255 4.04051e-28 0 inf 
3.07079e-27 1.61044 -0.000110956 0.0813434 4.04051e-28 0.0090076 inf 
3.07079e-27 1.61044 -0.000120308 0.0561859 4.04051e-28 0.012085 inf 
