0.1 0.149002 0 -0.176746 0.0131579 0.0090076 -1.81439 
8.54168 0.149002 0 -0.170845 1.12391 0.0113938 -0.336622 
-5.83625 0.149002 0 -0.169819 -0.767928 0.0090076 -0.232267 
4.0396 0.149002 0 -0.166569 0.531526 0 -0.32754 
-2.68623 0.149002 0 -0.173017 -0.353451 0.0113938 -0.286312 
1.94313 0.149015 0.000121784 -0.168238 0.255675 1.1239 -0.336388 
-1.19983 0.149058 0.00055862 -0.16948 -0.157873 -0.789592 -0.317362 
0.975864 0.149058 0.00090223 -0.164632 0.128403 -0.696911 -0.348307 
-0.47451 0.149026 0.000621158 -0.174956 -0.0624355 0.552012 -0.355842 
0.548566 0.14901 0.0002024 -0.179733 0.0721797 -0.330322 -0.381918 
-0.11756 0.148985 -0.000445787 -0.190649 -0.0154684 0.22965 -0.396094 
0.366345 0.148972 -0.000774096 -0.18931 0.0482032 -0.1372 -0.417174 
0.0692395 0.148959 -0.00106643 -0.186943 0.00911046 0.0967636 -0.431562 
0.306489 0.148954 -0.0015069 -0.176415 0.0403275 -0.0563965 -0.449648 
0.186286 0.148953 -0.0032811 -0.163093 0.0245113 -0.0166092 -0.467626 
0.328253 0.148957 -0.0100033 -0.16546 0.0431913 0.0404841 -0.500775 
0.229465 0.148964 0.00450162 -0.17536 0.0301927 0.00569691 -0.473392 
0.287379 0.148972 0.00523358 -0.186771 0.037813 0.0443115 -0.485277 
0.263154 0.148979 0.00569233 -0.192493 0.0346256 0.0402832 -0.497269 
0.300444 0.148985 0.00573248 -0.188237 0.0395321 0.0324774 -0.51105 
0.302401 0.14899 0.00617686 -0.18199 0.0397896 0.045038 -0.523467 
0.332389 0.148993 0.0056912 -0.187535 0.0437354 0.0402832 -0.53911 
0.339007 0.148994 0.00436148 -0.176977 0.0446061 0.0485074 -0.556887 
0.375457 0.148994 0.00287219 -0.177381 0.0494023 0.041081 -0.575581 
0.388439 0.14899 0 -0.170864 0.0511103 0.0404841 -0.598281 
0.418158 0.148988 -0.00030717 -0.176673 0.0550207 0.0483398 -0.613968 
0.421294 0.148988 -0.00026424 -0.180074 0.0554335 0.0485074 -0.628237 
0.443507 0.148989 -0.000463677 -0.172582 0.0583562 0.0605589 -0.64302 
0.459676 0.148991 -0.000364318 -0.165802 0.0604837 0.0609595 -0.656723 
0.47879 0.148992 0 -0.180993 0.0629987 0.0605589 -0.670228 
0.480198 0.148993 0.000117996 -0.182514 0.063184 0.0529843 -0.684172 
0.504032 0.148993 0.000105576 -0.189783 0.06632 0.0644531 -0.698935 
0.508046 0.148993 0.000290335 -0.196588 0.0668482 0.0645789 -0.713075 
0.52483 0.148993 0.00043583 -0.176081 0.0690566 0.0645789 -0.726946 
0.553158 0.148993 0.000397421 -0.173158 0.072784 0.0685998 -0.74153 
0.561464 0.148994 0.000463658 -0.169368 0.0738769 0.0685998 -0.755477 
0.584544 0.148994 0.000426138 -0.180356 0.0769137 0.0726216 -0.770226 
0.586581 0.148995 0.000367417 -0.164073 0.0771817 0.0805664 -0.784301 
0.622168 0.148996 0.000398506 -0.162348 0.0818642 0.076644 -0.798506 
0.624705 0.148997 0.000480237 -0.178314 0.082198 0.0805664 -0.812519 
0.637111 0.148998 0.000499304 -0.187607 0.0838304 0.0849775 -0.826979 
0.646524 0.149 0.0005455 -0.175358 0.085069 0.0845947 -0.840879 
0.673494 0.149001 0.000569674 -0.178982 0.0886176 0.080667 -0.855293 
0.677594 0.149002 0.000580897 -0.183602 0.0891571 0.088623 -0.869623 
0.696241 0.149004 0.00062361 -0.186414 0.0916106 0.080667 -0.883877 
0.705974 0.149005 0.000629276 -0.181804 0.0928914 0.0927389 -0.898168 
0.727393 0.149005 0.000604541 -0.17694 0.0957096 0.093001 -0.912711 
0.741154 0.149006 0.000581677 -0.173361 0.0975202 0.0967636 -0.927021 
0.759262 0.149007 0.00058001 -0.172808 0.0999029 0.0967636 -0.941328 
0.772279 0.149008 0.000581699 -0.174018 0.101616 0.0970148 -0.955615 
0.787529 0.149009 0.000599855 -0.179744 0.103622 0.0967636 -0.969986 
0.797624 0.149011 0.000621678 -0.179344 0.104951 0.104736 -0.984117 
0.815414 0.149013 0.00064218 -0.182619 0.107291 0.112793 -0.998389 
0.8253 0.149015 0.000658741 -0.185688 0.108592 0.104736 -1.01264 
0.840851 0.149016 0.000674813 -0.199115 0.110638 0.104736 -1.0272 
0.844764 0.149017 0.000684447 -0.194767 0.111153 0.104814 -1.04161 
0.869084 0.149018 0.000687785 -0.189332 0.114353 0.108839 -1.05613 
0.880454 0.149019 0.000696543 -0.187785 0.115849 0.12085 -1.07053 
0.898249 0.14902 0.000706193 -0.194891 0.118191 0.112865 -1.08515 
0.905194 0.149021 0.000708728 -0.187109 0.119104 0.120917 -1.09948 
0.93007 0.149022 0.000716303 -0.181286 0.122378 0.112865 -1.11388 
0.941738 0.149023 0.000718496 -0.185922 0.123913 0.120917 -1.12833 
0.954765 0.149025 0.00072861 -0.180644 0.125627 0.129158 -1.1425 
0.974136 0.149026 0.000736266 -0.18907 0.128176 0.124943 -1.15708 
0.979161 0.149028 0.000743805 -0.18363 0.128837 0.128969 -1.17122 
1.00355 0.14903 0.000783978 -0.180757 0.132046 0.125138 -1.18542 
1.01307 0.149031 0.000838439 -0.179378 0.133299 0.133178 -1.19958 
1.03127 0.149036 0.000877651 -0.180605 0.135694 0.1372 -1.21324 
1.04108 0.149041 0.00094921 -0.170892 0.136984 0.141049 -1.22666 
1.06467 0.149048 0.00109292 -0.1939 0.140088 0.141221 -1.24029 
1.05586 0.149049 0.00110455 -0.187599 0.138928 0.137022 -1.25448 
1.09029 0.149052 0.00116142 -0.19895 0.14346 0.14502 -1.26894 
1.08191 0.149055 0.00124231 -0.196081 0.142356 0.14502 -1.28269 
1.11245 0.149058 0.00133929 -0.18374 0.146376 0.14502 -1.29661 
1.12318 0.149064 0.00141523 -0.180756 0.147787 0.140991 -1.31007 
1.14142 0.149068 0.00144363 -0.182773 0.150187 0.145243 -1.32405 
1.15159 0.14907 0.00144815 -0.183547 0.151525 0.149265 -1.3383 
1.16755 0.149076 0.00158943 -0.196856 0.153625 0.145075 -1.35183 
1.16857 0.149087 0.00178815 -0.184196 0.15376 0.153288 -1.36419 
1.19802 0.149093 0.00205029 -0.170083 0.157635 0.16521 -1.37706 
1.20954 0.1491 0.00245201 -0.174763 0.159149 0.157569 -1.38936 
1.21905 0.149109 0.00306923 -0.177608 0.160401 0.161334 -1.40094 
1.23199 0.149113 0.00336527 -0.180545 0.162103 0.157104 -1.414 
1.23858 0.149131 0.00473613 -0.179165 0.162971 0.169189 -1.42228 
1.25255 0.149138 0.00545683 -0.184382 0.164809 0.16521 -1.43385 
1.25341 0.149157 0.00760599 -0.192225 0.164922 0.169237 -1.43993 
1.25897 0.149169 0.00947343 -0.188124 0.165654 0.169237 -1.44771 
1.25676 0.149211 0.0148242 -0.178552 0.165363 0.169237 -1.44134 
1.24914 0.149287 0.0205437 -0.184984 0.164361 0.177246 -1.42968 
1.23055 0.149381 0.0250768 -0.173605 0.161914 0.181453 -1.41827 
1.23901 0.149463 0.0280901 -0.190292 0.163028 0.181274 -1.41343 
1.22325 0.149522 0.0285876 -0.200537 0.160954 0.185478 -1.41853 
1.22875 0.14961 0.0299504 -0.217047 0.161678 0.185347 -1.41763 
1.21474 0.149673 0.0307911 -0.197922 0.159834 0.193359 -1.421 
1.24652 0.149704 0.0318715 -0.188437 0.164016 0.181453 -1.42838 
1.23532 0.149802 0.0326818 -0.207443 0.162542 0.193527 -1.42744 
1.20905 0.149914 0.0393336 -0.209921 0.159086 0.205602 -1.40821 
1.19446 0.150039 0.044296 -0.19157 0.157165 0.197429 -1.39163 
1.19318 0.150179 0.0472671 -0.217989 0.156997 0.193737 -1.37925 
1.16694 0.150275 0.0473952 -0.212925 0.153544 0.197388 -1.38019 
1.19908 0.150321 0.0464568 -0.20642 0.157774 0.197429 -1.39141 
1.19326 0.15041 0.0453764 -0.181335 0.157008 0.197429 -1.3962 
1.21716 0.150505 0.0464568 -0.196203 0.160152 0.189331 -1.39502 
1.20126 0.15055 0.0453764 -0.214192 0.158061 0.181319 -1.40666 
1.20848 0.150642 0.0455969 -0.227655 0.159011 0.189331 -1.40849 
1.20311 0.150687 0.0453764 -0.225744 0.158304 0.181453 -1.41783 
1.21206 0.150863 0.0424053 -0.235696 0.159481 0.177292 -1.417 
1.21107 0.150941 0.0386239 -0.22806 0.159352 0.173218 -1.43157 
1.25066 0.151041 0.0299808 -0.223123 0.164561 0.169621 -1.45681 
1.2657 0.151067 0.0259294 -0.223404 0.166539 0.173405 -1.47947 
1.29423 0.151111 0.0202368 -0.222179 0.170293 0.181453 -1.50411 
1.32139 0.151157 0.0125384 -0.22025 0.173867 0.181677 -1.53411 
1.34521 0.151166 0.00972351 -0.215819 0.177001 0.169237 -1.55552 
1.38105 0.15118 0.00189068 -0.22427 0.181717 0.181319 -1.59054 
1.39706 0.151177 -0.00096555 -0.226284 0.183824 0.181319 -1.61389 
1.41456 0.151175 -0.000957398 -0.20651 0.186127 0.193359 -1.6288 
1.43793 0.151177 0.000209615 -0.213207 0.189202 0.197552 -1.64034 
1.4395 0.151178 0.00030717 -0.220632 0.189407 0.197429 -1.65488 
1.45767 0.151178 0.000364272 -0.23011 0.191799 0.185303 -1.66993 
1.46277 0.151178 0.000364318 -0.22267 0.192469 0.189331 -1.6848 
1.48883 0.151178 0.000324524 -0.211149 0.195899 0.201577 -1.69977 
1.50346 0.151179 0.000372321 -0.199933 0.197823 0.197429 -1.71414 
1.52676 0.151179 0.000264489 -0.207138 0.20089 0.197429 -1.72937 
1.53212 0.151179 9.6851e-05 -0.229488 0.201595 0.205444 -1.74504 
1.5375 0.15118 0.000154565 -0.227275 0.202303 0.205484 -1.75972 
1.55868 0.151182 0.000285747 -0.211723 0.205089 0.201456 -1.77389 
