0.1 1.61684 0 -0.0782167 0.0131579 0.0090076 -1.7154 
70.4267 1.61684 0 -0.0842893 5.5 0.00805664 -1.67029 
-44.1592 1.61684 0 -0.086379 -5.5 0.0127387 -0.827962 
34.3313 1.61684 0 -0.0887303 4.51727 0.012085 -1.57501 
-19.3441 1.61684 0 -0.0822585 -2.54527 0.00569691 -1.23365 
17.4678 1.61684 0 -0.0949187 2.29839 0.0216932 -1.6374 
-7.67967 1.61689 0.000463656 -0.106543 -1.01048 4.04061 -1.52332 
9.56782 1.61704 0.0026135 -0.0815372 1.25892 -4.34656 -1.73857 
-2.20979 1.61708 0.0182266 -0.104652 -0.290762 4.24724 -1.6934 
5.48947 1.61723 0.153415 -0.0974631 0.722298 -2.8158 -1.46344 
0.223712 1.61731 0.08319 -0.0988688 0.0294358 2.45761 -1.7022 
3.82059 1.61748 0.155831 -0.118601 0.502709 -1.14818 -1.60907 
1.33055 1.61761 0.133158 -0.108527 0.175072 1.27 -1.73265 
3.05232 1.61777 0.168001 -0.120499 0.401621 -0.343259 -1.72796 
1.81784 1.61812 0.175563 -0.146808 0.239189 -0.0201416 -1.75005 
2.684 1.61829 0.173673 -0.129943 0.353158 0.455271 -1.8384 
2.12352 1.61848 0.191575 -0.169194 0.279411 0.459246 -1.85885 
2.48494 1.61867 0.200886 -0.140597 0.326965 0.1372 -1.90837 
2.31113 1.61889 0.199424 -0.20726 0.304096 0.378662 -1.98273 
2.40962 1.61929 0.205544 -0.245477 0.317055 0.334448 -2.01186 
2.34309 1.6195 0.209326 -0.234165 0.308301 0.257938 -2.07298 
2.45164 1.61972 0.211951 -0.272951 0.322584 0.261872 -2.13692 
2.40659 1.61994 0.215268 -0.260676 0.316657 0.314209 -2.19885 
2.50611 1.62015 0.217969 -0.259182 0.329752 0.290039 -2.2633 
2.49547 1.62039 0.222181 -0.254851 0.328351 0.306152 -2.31963 
2.49623 1.62085 0.238226 -0.290718 0.328452 0.334351 -2.31299 
2.48025 1.62109 0.243088 -0.310315 0.326348 0.330347 -2.36774 
2.47505 1.6216 0.25404 -0.306886 0.325664 0.358611 -2.3675 
2.48204 1.62186 0.263615 -0.308435 0.326584 0.34262 -2.40638 
2.51032 1.62213 0.271178 -0.294358 0.330305 0.346459 -2.4496 
